Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
172.16.0.1-192.168.10.50-39114-80-6,172.16.0.1,39114,192.168.10.50,80,6,7/7/2017 4:13,1283499,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,9063.505309,5.453841413,213916.5,523599.7812,1282710,5,689,344.5,318.9051583,570,119,1283477,427825.6667,740351.6467,1282710,5,0,0,0,0,72,92,2.337360606,3.116480808,0,11595,1454.125,4097.537534,16800000.0,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
192.168.10.16-204.154.111.118-43306-443-6,192.168.10.16,43306,204.154.111.118,443,6,7/7/2017 4:13,38477,3,1,12,0,6,0,4.0,3.464101615,0,0,0.0,0.0,311.8746264,103.9582088,12825.66667,17894.93773,33280,60,38477,19238.5,19942.53255,33340,5137,0,0.0,0.0,0,0,0,0,0,0,80,28,77.9686566,25.9895522,0,6,2.4,3.286335345,10.8,0,0,0,1,0,0,0,0,0,3.0,4.0,0.0,80,0,0,0,0,0,0,3,12,1,0,29200,42340,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.16.0.1-192.168.10.50-21805-80-6,192.168.10.50,80,172.16.0.1,21805,6,7/7/2017 4:01,6445405,1,6,6,36,6,6,6.0,0.0,6,6,6.0,0.0,6.516270118,1.08604502,1074234.167,2613137.256,6408250,0,0,0.0,0.0,0,0,6424857,1284971.4,2864006.204,6408250,0,0,0,0,0,20,120,0.155149289,0.930895731,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,6,6.857142857,6.0,6.0,20,0,0,0,0,0,0,1,6,6,36,229,0,0,20,37155.0,0.0,37155,37155,6408250.0,0.0,6408250,6408250,BENIGN
192.168.10.1-192.168.10.3-53-60764-17,192.168.10.3,60764,192.168.10.1,53,17,7/7/2017 4:53,348,1,1,46,127,46,46,46.0,0.0,127,127,127.0,0.0,497126.4368,5747.126437,348.0,0.0,348,348,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,2873.563218,2873.563218,46,127,73.0,46.7653718,2187.0,0,0,0,0,0,0,0,0,1,109.5,46.0,127.0,20,0,0,0,0,0,0,1,46,1,127,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.16.0.1-192.168.10.50-20661-80-6,172.16.0.1,20661,192.168.10.50,80,6,7/7/2017 4:01,193643,3,5,26,11601,20,0,8.666666667,10.26320288,5840,0,2320.2,2436.833027,60043.48208,41.31313809,27663.28571,68181.3741,182005,46,11212,5606.0,7853.127912,11159,53,193579,48394.75,89224.41848,182005,188,0,0,0,0,72,112,15.49242679,25.82071131,0,5840,1291.888889,2110.95076,4456113.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-23086-80-6,172.16.0.1,23086,192.168.10.50,80,6,7/7/2017 4:02,6056470,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,3.962704348,0.660450725,2018823.333,3496160.721,6055842,313,6056470,2018823.333,3496160.721,6055842,313,0,0.0,0.0,0,0,0,0,0,0,80,0,0.660450725,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,628.0,0.0,628,628,6055842.0,0.0,6055842,6055842,DDoS
172.16.0.1-192.168.10.50-38087-80-6,172.16.0.1,38087,192.168.10.50,80,6,7/7/2017 4:13,1226300,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,9486.25948,5.708228003,204383.3333,500096.0559,1225200,47,867,433.5,473.0544366,768,99,1226252,408750.6667,707065.9453,1225200,186,0,0,0,0,72,92,2.44638343,3.261844573,0,11595,1454.125,4097.537534,16800000.0,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-61903-80-6,172.16.0.1,61903,192.168.10.50,80,6,7/7/2017 4:12,97338437,8,6,56,11601,20,0,7.0,5.656854249,4380,0,1933.5,1757.789948,119.7574192,0.143828075,7487572.077,24600000.0,89000000,49,97300000,13900000.0,33200000.0,89000000,227,37180,7436.0,15860.43738,35803,49,0,0,0,0,172,132,0.082187471,0.061640603,0,4380,777.5333333,1434.571657,2057995.838,0,0,0,0,1,0,0,0,0,833.0714286,7.0,1933.5,172,0,0,0,0,0,0,8,56,6,11601,256,229,6,20,923.0,0.0,923,923,48700000.0,57000000.0,89000000,8330845,DDoS
172.16.0.1-192.168.10.50-17378-80-6,172.16.0.1,17378,192.168.10.50,80,6,7/7/2017 3:58,9824755,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.442809006,0.407134834,3274918.333,5671453.745,9823749,1,9824755,3274918.333,5671453.745,9823749,1,0,0.0,0.0,0,0,0,0,0,0,80,0,0.407134834,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,1006.0,0.0,1006,1006,9823749.0,0.0,9823749,9823749,DDoS
172.16.0.1-192.168.10.50-57133-80-6,172.16.0.1,57133,192.168.10.50,80,6,7/7/2017 3:59,461900,3,5,26,11607,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,25185.105,17.31976618,65985.71429,174252.0153,461152,6,512,256.0,270.1147904,447,65,461885,115471.25,230453.9497,461152,6,0,0,0,0,72,112,6.494912319,10.82485386,0,7215,1292.555556,2650.585648,7025604.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-55047-80-6,172.16.0.1,55047,192.168.10.50,80,6,7/7/2017 4:08,180218,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,64549.60104,49.9395177,22527.25,63175.95067,178879,3,1000,500.0,118.7939392,584,416,180170,36034.0,79853.78293,178879,3,0,0,0,0,72,132,16.6465059,33.2930118,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
192.168.10.3-192.168.10.14-53-60053-17,192.168.10.14,60053,192.168.10.3,53,17,7/7/2017 4:18,99569,4,2,132,184,33,33,33.0,0.0,92,92,92.0,0.0,3173.678555,60.25971939,19913.8,30437.90962,68956,4,30565,10188.33333,17639.78277,30557,4,48,48.0,0.0,48,48,0,0,0,0,80,64,40.17314626,20.08657313,33,92,49.85714286,28.78905215,828.8095238,0,0,0,0,0,0,0,0,0,58.16666667,33.0,92.0,80,0,0,0,0,0,0,4,132,2,184,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.16.0.1-192.168.10.50-53894-80-6,172.16.0.1,53894,192.168.10.50,80,6,7/7/2017 3:58,71067538,8,4,56,11607,20,0,7.0,5.656854249,11595,0,2901.75,5795.50069,164.1114963,0.168853464,6460685.273,18500000.0,61900000,0,69500000,9929869.857,23100000.0,61900000,0,1559215,519738.3333,899484.9686,1558374,5,0,0,0,0,172,92,0.112568976,0.056284488,0,11595,897.6153846,3214.167532,10300000.0,0,0,0,0,1,0,0,0,0,972.4166667,7.0,2901.75,172,0,0,0,0,0,0,8,56,4,11607,256,229,6,20,9021.0,0.0,9021,9021,34700000.0,38400000.0,61900000,7619103,DDoS
192.168.10.14-23.210.202.42-58689-80-6,192.168.10.14,58689,23.210.202.42,80,6,7/7/2017 4:40,110967659,16,15,650,780,286,0,40.625,95.7962247,384,0,52.0,134.8077997,12.88663754,0.279360674,3698921.967,4775741.723,10000000,110,111000000,7385583.8,4522193.971,10200000,171,111000000,7913108.643,4272141.122,10200000,400,0,0,0,0,332,432,0.144186154,0.13517452,0,384,44.6875,112.9003093,12746.47984,0,0,0,1,0,0,0,0,0,46.12903226,40.625,52.0,332,0,0,0,0,0,0,16,650,15,780,8192,980,15,20,210485.9091,72363.8569,423877,183816,9860764.727,430892.9868,10000000,8563156,BENIGN
172.16.0.1-192.168.10.50-61022-80-6,172.16.0.1,61022,192.168.10.50,80,6,7/7/2017 4:02,78504206,8,6,56,11607,20,0,7.0,5.656854249,5840,0,1934.5,2538.919278,148.5652883,0.178334394,6038785.077,20600000.0,74400000,3,78500000,11200000.0,27900000.0,74400000,3,41999,8399.8,18205.87448,40959,4,0,0,0,0,172,132,0.101905368,0.076429026,0,5840,777.9333333,1804.898987,3257660.352,0,0,0,0,1,0,0,0,0,833.5,7.0,1934.5,172,0,0,0,0,0,0,8,56,6,11607,256,229,6,20,4105890.0,0.0,4105890,4105890,74400000.0,0.0,74400000,74400000,DDoS
192.168.10.25-61.251.165.12-53940-80-6,192.168.10.25,53940,61.251.165.12,80,6,7/7/2017 4:54,538,4,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,7434.944238,179.3333333,271.514886,492,3,538,179.3333333,271.514886,492,3,0,0.0,0.0,0,0,0,0,0,0,128,0,7434.944238,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,128,0,0,0,0,0,0,4,0,0,0,65535,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.15-95.163.95.109-59888-443-6,192.168.10.15,59888,95.163.95.109,443,6,7/7/2017 4:29,17765,3,0,18,0,6,6,6.0,0.0,0,0,0.0,0.0,1013.228258,168.8713763,8882.5,12498.11236,17720,45,17765,8882.5,12498.11236,17720,45,0,0.0,0.0,0,0,0,0,0,0,60,0,168.8713763,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,8.0,6.0,0.0,60,0,0,0,0,0,0,3,18,0,0,256,-1,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.3-192.168.10.5-53-58810-17,192.168.10.5,58810,192.168.10.3,53,17,7/7/2017 4:27,31267,2,2,60,414,30,30,30.0,0.0,207,207,207.0,0.0,15159.75309,127.9304059,10422.33333,18006.99098,31215,4,4,4.0,0.0,4,4,48,48.0,0.0,48,48,0,0,0,0,40,40,63.96520293,63.96520293,30,207,100.8,96.94689268,9398.7,0,0,0,0,0,0,0,0,1,126.0,30.0,207.0,40,0,0,0,0,0,0,2,60,2,414,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.16.0.1-192.168.10.50-56237-80-6,172.16.0.1,56237,192.168.10.50,80,6,7/7/2017 3:59,39377,3,7,26,11601,20,0,8.666666667,10.26320288,2920,0,1657.285714,1299.172136,295273.8908,253.9553546,4375.222222,8862.243336,24951,8,25036,12518.0,17691.81167,25028,8,39300,6550.0,10603.73219,25332,13,0,0,0,0,72,152,76.18660639,177.7687483,0,2920,1057.0,1306.290856,1706395.8,0,0,0,1,0,0,0,0,2,1162.7,8.666666667,1657.285714,72,0,0,0,0,0,0,3,26,7,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-61893-80-6,192.168.10.50,80,172.16.0.1,61893,6,7/7/2017 4:14,11188097,1,6,6,36,6,6,6.0,0.0,6,6,6.0,0.0,3.75398962,0.625664937,1864682.833,4547662.552,11100000,4,0,0.0,0.0,0,0,11200000,2235745.4,4981855.844,11100000,4,0,0,0,0,20,120,0.089380705,0.536284231,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,6,6.857142857,6.0,6.0,20,0,0,0,0,0,0,1,6,6,36,229,0,0,20,40567.0,0.0,40567,40567,11100000.0,0.0,11100000,11100000,BENIGN
172.16.0.1-192.168.10.50-59103-80-6,172.16.0.1,59103,192.168.10.50,80,6,7/7/2017 4:02,7908807,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,3.793239612,0.632206602,1977201.75,3950413.84,7902821,1,7908807,1977201.75,3950413.84,7902821,1,0,0.0,0.0,0,0,0,0,0,0,100,0,0.632206602,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,5986.0,0.0,5986,5986,7902821.0,0.0,7902821,7902821,DDoS
172.16.0.1-192.168.10.50-52979-80-6,172.16.0.1,52979,192.168.10.50,80,6,7/7/2017 4:08,6792895,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,4.416379173,0.736063195,1698223.75,3391769.111,6785875,2,6792895,1698223.75,3391769.111,6785875,2,0,0.0,0.0,0,0,0,0,0,0,100,0,0.736063195,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,7020.0,0.0,7020,7020,6785875.0,0.0,6785875,6785875,DDoS
172.16.0.1-192.168.10.50-33781-80-6,172.16.0.1,33781,192.168.10.50,80,6,7/7/2017 4:10,349000,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,68.76790831,11.46131805,116333.3333,200641.0764,348013,3,349000,116333.3333,200641.0764,348013,3,0,0.0,0.0,0,0,0,0,0,0,80,0,11.46131805,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
192.168.10.3-192.168.10.14-135-58787-6,192.168.10.14,58787,192.168.10.3,135,6,7/7/2017 4:43,52,1,3,6,18,6,6,6.0,0.0,6,6,6.0,0.0,461538.4615,76923.07692,17.33333333,18.87679351,38,1,0,0.0,0.0,0,0,39,19.5,26.1629509,38,1,0,0,0,0,20,60,19230.76923,57692.30769,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,3,7.5,6.0,6.0,20,0,0,0,0,0,0,1,6,3,18,254,2051,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.16.0.1-192.168.10.50-24157-80-6,172.16.0.1,24157,192.168.10.50,80,6,7/7/2017 4:03,10102723,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,2.969496442,0.494916074,2525680.75,5050022.189,10100000,3,10100000,2525680.75,5050022.189,10100000,3,0,0.0,0.0,0,0,0,0,0,0,100,0,0.494916074,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,2009.0,0.0,2009,2009,10100000.0,0.0,10100000,10100000,DDoS
172.16.0.1-192.168.10.50-55326-80-6,172.16.0.1,55326,192.168.10.50,80,6,7/7/2017 4:08,473407,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,24560.2621,19.01112573,59175.875,162482.5815,461192,14,11122,5561.0,7649.481159,10970,152,473361,94672.2,204944.2122,461192,14,0,0,0,0,72,132,6.337041911,12.67408382,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
192.168.10.16-52.207.135.168-51496-80-6,52.207.135.168,80,192.168.10.16,51496,6,7/7/2017 3:58,69,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,28985.50725,69.0,0.0,69,69,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,14492.75362,14492.75362,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,210,229,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.16.0.1-192.168.10.50-21615-80-6,172.16.0.1,21615,192.168.10.50,80,6,7/7/2017 4:01,912418,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,32.87966699,5.479944499,228104.5,454877.2963,910419,1,912418,228104.5,454877.2963,910419,1,0,0.0,0.0,0,0,0,0,0,0,100,0,5.479944499,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-61991-80-6,172.16.0.1,61991,192.168.10.50,80,6,7/7/2017 4:02,81863080,8,5,56,11601,20,0,7.0,5.656854249,5840,0,2320.2,2658.195854,142.3963037,0.158801746,6821923.333,20900000.0,73000000,1,80100000,11400000.0,27300000.0,73000000,1,1785306,446326.5,881517.7808,1768552,46,0,0,0,0,172,112,0.097724151,0.061077594,0,5840,833.0714286,1870.113138,3497323.148,0,0,0,0,1,0,0,0,0,897.1538462,7.0,2320.2,172,0,0,0,0,0,0,8,56,5,11601,256,229,6,20,975.0,0.0,975,975,40000000.0,46600000.0,73000000,7069605,DDoS
172.16.0.1-192.168.10.50-50431-80-6,192.168.10.50,80,172.16.0.1,50431,6,7/7/2017 4:07,674133,1,5,6,30,6,6,6.0,0.0,6,6,6.0,0.0,53.40192514,8.900320857,134826.6,284411.9996,643213,3,0,0.0,0.0,0,0,670995,167748.75,317218.8428,643213,3,0,0,0,0,20,100,1.483386809,7.416934047,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,5,7.0,6.0,6.0,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.16-34.227.128.119-44484-80-6,34.227.128.119,80,192.168.10.16,44484,6,7/7/2017 3:58,53,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,37735.84906,53.0,0.0,53,53,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,18867.92453,18867.92453,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,105,229,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.19-5.79.102.233-39883-443-6,192.168.10.19,39883,5.79.102.233,443,6,7/7/2017 4:42,65370814,16,16,774,6840,413,0,48.375,115.1728411,1681,0,427.5,659.6923525,116.4739971,0.489515092,2108735.935,4008964.727,10000000,3,61000000,4063335.333,5099081.287,10100000,197,65300000,4351176.0,4988423.368,10100000,3,0,0,0,0,520,520,0.244757546,0.244757546,0,1681,230.7272727,497.8599999,247864.5795,0,0,0,1,0,0,0,0,1,237.9375,48.375,427.5,520,0,0,0,0,0,0,16,774,16,6840,29200,252,3,32,147789.6667,109678.0449,371669,102946,10000000.0,10009.59479,10000000,9998345,BENIGN
192.168.10.14-59.106.222.101-58613-80-6,192.168.10.14,58613,59.106.222.101,80,6,7/7/2017 4:23,10370055,4,5,459,2756,447,0,114.75,221.518058,1460,0,551.2,751.8678075,310.0272853,0.867883536,1296256.875,3517524.644,9999384,4,370667,123555.6667,99381.54338,181143,8800,10200000,2547343.5,4968830.531,9999384,5,0,0,0,0,92,112,0.385726016,0.48215752,0,1460,321.5,572.1874693,327398.5,0,0,0,1,0,0,0,0,1,357.2222222,114.75,551.2,92,0,0,0,0,0,0,4,459,5,2756,8192,123,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.9-104.19.194.102-9102-443-6,192.168.10.9,9102,104.19.194.102,443,6,7/7/2017 3:36,117596838,12,12,613,3958,197,0,51.08333333,66.44814565,1460,0,329.8333333,551.2423709,38.87009275,0.20408712,5112906.0,16800000.0,58300000,3,118000000,10700000.0,23600000.0,58400000,15272,117000000,10700000.0,23600000.0,58500000,3,0,0,0,0,252,252,0.10204356,0.10204356,0,1460,182.84,402.7070565,162172.9733,0,0,0,1,0,0,0,0,1,190.4583333,51.08333333,329.8333333,252,0,0,0,0,0,0,12,613,12,3958,8192,31,11,20,349411.0,185643.8143,480681,218141,58300000.0,5457.450137,58300000,58300000,BENIGN
192.168.10.9-8.247.90.237-10191-80-6,192.168.10.9,10191,8.247.90.237,80,6,7/7/2017 4:31,8328925,8,12,673,17817,637,0,84.125,223.4051013,2954,0,1484.75,1083.375124,2219.974366,2.401270272,438364.4737,1895363.402,8265143,16,63766,9109.428571,14898.18858,32134,144,8299358,754487.0909,2491019.233,8265143,50,0,0,0,0,172,252,0.960508109,1.440762163,0,2954,880.4761905,1083.754798,1174524.462,0,0,0,1,0,0,0,0,1,924.5,84.125,1484.75,172,0,0,0,0,0,0,8,673,12,17817,8192,125,7,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.16.0.1-192.168.10.50-60710-80-6,192.168.10.50,80,172.16.0.1,60710,6,7/7/2017 4:02,80216871,6,9,11613,62,10135,0,1935.5,4058.890772,20,0,6.888888889,5.30199124,145.5429494,0.186993083,5729776.5,20000000.0,75100000,1,80200000,16000000.0,35200000.0,79000000,5,79000000,9875636.375,26400000.0,75100000,1,0,0,0,0,132,192,0.074797233,0.11219585,0,10135,730.0625,2534.071308,6421517.396,0,0,0,0,1,1,0,0,1,778.7333333,1935.5,6.888888889,132,0,0,0,0,0,0,6,11613,9,62,229,256,4,20,3921031.0,0.0,3921031,3921031,75100000.0,0.0,75100000,75100000,BENIGN
172.16.0.1-192.168.10.50-56889-80-6,172.16.0.1,56889,192.168.10.50,80,6,7/7/2017 4:09,93245939,8,6,56,11601,20,0,7.0,5.656854249,4380,0,1933.5,1757.789948,125.0134872,0.150140587,7172764.538,24800000.0,89600000,61,92500000,13200000.0,33700000.0,89600000,210,729867,145973.4,319278.7548,717038,64,0,0,0,0,172,132,0.085794621,0.064345966,0,4380,777.5333333,1434.571657,2057995.838,0,0,0,0,1,0,0,0,0,833.0714286,7.0,1933.5,172,0,0,0,0,0,0,8,56,6,11601,256,229,6,20,2894559.0,0.0,2894559,2894559,89600000.0,0.0,89600000,89600000,DDoS
172.16.0.1-192.168.10.50-59067-80-6,172.16.0.1,59067,192.168.10.50,80,6,7/7/2017 4:01,78333486,8,5,56,11607,20,0,7.0,5.656854249,5840,0,2321.4,3173.373883,148.8890715,0.165957123,6527790.5,21400000.0,74300000,8,76500000,10900000.0,28000000.0,74300000,145,1862719,465679.75,930753.5553,1861810,8,0,0,0,0,172,112,0.102127461,0.063829663,0,5840,833.5,2103.115592,4423095.192,0,0,0,0,1,0,0,0,0,897.6153846,7.0,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,2128614.0,0.0,2128614,2128614,74300000.0,0.0,74300000,74300000,DDoS
172.16.0.1-192.168.10.50-50855-80-6,172.16.0.1,50855,192.168.10.50,80,6,7/7/2017 3:57,29324,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,396501.1595,238.7123176,4887.333333,9972.714087,25127,48,25519,12759.5,17558.16848,25175,344,29276,9758.666667,13753.08476,25591,770,0,0,0,0,72,92,102.305279,136.4070386,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,1,1661.0,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-57892-80-6,172.16.0.1,57892,192.168.10.50,80,6,7/7/2017 4:00,374305,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,31078.93296,24.04456259,46788.125,131989.827,373446,2,758,379.0,295.5706345,588,170,374259,74851.8,166967.5058,373532,2,0,0,0,0,72,132,8.014854196,16.02970839,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-51750-80-6,172.16.0.1,51750,192.168.10.50,80,6,7/7/2017 3:56,71990311,8,4,56,11607,20,0,7.0,5.656854249,11595,0,2901.75,5795.50069,162.0079124,0.166689098,6544573.727,18700000.0,62500000,38,70600000,10100000.0,23300000.0,62500000,174,1429887,476629.0,824213.0091,1428348,228,0,0,0,0,172,92,0.111126065,0.055563033,0,11595,897.6153846,3214.167532,10300000.0,0,0,0,0,1,0,0,0,0,972.4166667,7.0,2901.75,172,0,0,0,0,0,0,8,56,4,11607,256,229,6,20,711.0,0.0,711,711,35300000.0,38600000.0,62500000,8017048,DDoS
172.16.0.1-192.168.10.50-49741-80-6,172.16.0.1,49741,192.168.10.50,80,6,7/7/2017 3:56,1681843,3,5,26,11607,20,0,8.666666667,10.26320288,5840,0,2321.4,3173.373883,6916.816849,4.756686563,240263.2857,635112.5942,1680563,4,1146,573.0,804.687517,1142,4,1681778,420444.5,840079.1637,1680563,5,0,0,0,0,72,112,1.783757461,2.972929102,0,5840,1292.555556,2554.159212,6523729.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
192.168.10.3-192.168.10.50-53-25017-17,192.168.10.50,25017,192.168.10.3,53,17,7/7/2017 4:23,172,2,2,64,96,32,32,32.0,0.0,48,48,48.0,0.0,930232.5581,23255.81395,57.33333333,94.11340677,166,2,4,4.0,0.0,4,4,2,2.0,0.0,2,2,0,0,0,0,40,40,11627.90698,11627.90698,32,48,38.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,48.0,32.0,48.0,40,0,0,0,0,0,0,2,64,2,96,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
